Name,Price,Reviews,Weight,Class_info,Rating,Grocery,Sports-Nutrition
"Atkins, Snack, Protein Cookies, Double Chocolate Chip, 4 Cookies, 1.38 oz (39 g) Each",12.73,97.0,39.0,Sports-Nutrition,4.2,0,1
"Doctor's Best, Pure D-Ribose Powder with BioEnergy Ribose, 8.8 oz (250 g)",38.02,498.0,250.0,Sports-Nutrition,4.6,0,1
"Solgar, Whey To Go, Whey Protein Powder, Chocolate, 16 oz (455 g)",23.28,563.0,455.0,Sports-Nutrition,4.7,0,1
"NuGo Nutrition, Smarte Carb Bar, Peanut Butter Crunch, 12 Bars, 1.76 oz (50 g) Each",30.8,741.0,50.0,Sports-Nutrition,4.6,0,1
"Natural Factors, L-Arginine, 500 mg, 180 Vegetarian Capsules",14.11,655.0,0.5,Sports-Nutrition,4.7,0,1
"Natural Factors, L-Arginine, 500 mg, 180 Vegetarian Capsules",14.11,655.0,0.5,Sports-Nutrition,4.7,0,1
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Peanut Butter Chocolate, 12 Bars, 1.94 oz (55 g) Each",55.79,206.0,55.0,Sports-Nutrition,4.2,0,1
"Pure Protein, Chocolate Peanut Butter Bar, 6 Bars, 1.76 oz (50 g) Each",14.99,1896.0,50.0,Sports-Nutrition,4.4,0,1
"Garden of Life, RAW Organic Meal, Shake & Meal Replacement, 2 lb 5 oz (1,038 g)",70.35,889.0,38.0,Sports-Nutrition,4.3,0,1
"Naturade, Weight Gain, Vanilla, 1.3 lbs (576 g)",32.55,679.0,576.0,Sports-Nutrition,4.2,0,1
"Muscletech, Performance Series, Phase8, Multi-Phase 8-Hour Protein, Milk Chocolate, 4.60 lbs (2.09 kg)",72.35,822.0,2090.0,Sports-Nutrition,4.5,0,1
"Now Foods, Sports, L-Glutamine Powder, 2.2 lbs (1 kg)",59.08,504.0,1000.0,Sports-Nutrition,4.7,0,1
"Now Foods, Sports, HMB, Double Strength, 1,000 mg, 90 Tablets",44.75,162.0,0.0,Sports-Nutrition,4.5,0,1
"Universal Nutrition, Doctor's CarbRite Diet Bars, Cookie Dough, 12 Bars, 2 oz (56.7 g) Each",28.61,563.0,56.7,Sports-Nutrition,4.1,0,1
"RSP Nutrition, Fish Oil, 1,250 mg Omega 3, 120 Softgels",24.1,658.0,0.25,Sports-Nutrition,4.8,0,1
"Quest Nutrition, Protein Bar, Caramel Chocolate Chunk, 12 Bars, 2.12 oz (60 g) Each",43.96,289.0,60.0,Sports-Nutrition,4.4,0,1
"Sierra Fit, BCAA & Electrolytes, 7G BCAAs, Mango, 15.34 oz (435 g)",30.15,1163.0,435.0,Sports-Nutrition,4.7,0,1
"NutraBio Labs, Intra Blast, Intra Workout Muscle Fuel, Passion Fruit, 1.6 lb (718 g)",60.29,229.0,718.0,Sports-Nutrition,4.6,0,1
"Muscletech, Nitro Tech, 100% Whey Gold, Whey Protein Powder, Double Rich Chocolate, 8 lbs (3.63 kg)",128.13,4193.0,3630.0,Sports-Nutrition,4.6,0,1
"Solgar, Tonalin CLA, 1,300 mg, 60 Softgels",29.68,1089.0,0.3,Sports-Nutrition,4.5,0,1
"Grenade, Carb Killa, High Protein Bar, Caramel Chaos, 12 Bars, 2.12 oz (60 g) Each",47.26,366.0,60.0,Sports-Nutrition,4.4,0,1
"Protein One, Protein Bars, Peanut Butter Chocolate, 5 Bars, 0.96 oz (27 g) Each",8.55,95.0,27.0,Sports-Nutrition,4.2,0,1
"Ultima Replenisher, Electrolyte Drink Mix, Grape, 10.8 oz (306 g)",63.3,496.0,306.0,Sports-Nutrition,4.7,0,1
"Think !, High Protein Bars, Chunky Peanut Butter, 10 Bars, 2.1 oz (60 g) Each",30.56,893.0,60.0,Sports-Nutrition,4.3,0,1
"Zint, Pure Grass-Fed Collagen Peptides, Unflavored, 16 oz (454 g)",37.67,9467.0,454.0,Sports-Nutrition,4.6,0,1
"Protein One, Protein Bars, Chocolate Fudge, 5 Bars, 0.96 oz (27 g) Each",8.55,64.0,27.0,Sports-Nutrition,3.8,0,1
"Universal Nutrition, Animal Pak, Orange Crushed, 10.4 oz (295 g)",61.15,303.0,295.0,Sports-Nutrition,4.7,0,1
"Sports Research, Organic MCT Oil Powder, Unflavored, 10.6 oz (300 g)",37.93,163.0,300.0,Sports-Nutrition,4.7,0,1
"Now Foods, Sports, Whey Protein Isolate, Creamy Chocolate, 5 lbs (2,268 g)",107.43,857.0,268.0,Sports-Nutrition,4.4,0,1
"MusclePharm, Combat Protein Powder, Chocolate Milk, 2 lbs (907 g)",40.69,2071.0,907.0,Sports-Nutrition,4.5,0,1
"Muscletech, Mass-Tech, Scientifically Superior Mass Gainer, Cookies and Cream, 7.00 lb (3.18 kg)",69.33,451.0,3180.0,Sports-Nutrition,4.6,0,1
"EVLution Nutrition, Caffeine, 200 mg, 100 Tablets",8.47,332.0,0.2,Sports-Nutrition,4.6,0,1
"Quest Nutrition, Protein Cookie, Peanut Butter Chocolate Chip, 12 Pack, 2.04 oz (58 g) Each",44.26,682.0,58.0,Sports-Nutrition,4.4,0,1
"Xtend, The Original 7G BCAA, Blue Raspberry Ice, 14.8 oz (420 g)",37.67,1694.0,420.0,Sports-Nutrition,4.5,0,1
"Mt. Capra, Clean Whey Protein, Unsweetened, 16 oz (453 g)",68.67,268.0,453.0,Sports-Nutrition,4.4,0,1
"ALLMAX Nutrition, Beta-Alanine, 14.11 oz (400 g)",47.46,800.0,400.0,Sports-Nutrition,4.7,0,1
"Doctor's Best, Pure L-Arginine Powder, 10.6 oz (300 g)",22.82,588.0,300.0,Sports-Nutrition,4.5,0,1
"Now Foods, Sports, L-Glutamine, 1,000 mg, 240 Veg Capsules",34.01,1193.0,0.0,Sports-Nutrition,4.5,0,1
"Think !, Protein & Fiber Bars, Chocolate Almond Brownie, 10 Bars, 1.41 oz (40 g) Each",21.17,173.0,40.0,Sports-Nutrition,3.9,0,1
"Now Foods, Sports, Arginine & Ornithine, 500 mg /250 mg, 250 Veg Capsules",35.8,650.0,0.5,Sports-Nutrition,4.4,0,1
"Atkins, Snack, Protein Cookies, Double Chocolate Chip, 4 Cookies, 1.38 oz (39 g) Each",12.73,97.0,39.0,Sports-Nutrition,4.2,0,1
"Doctor's Best, Pure D-Ribose Powder with BioEnergy Ribose, 8.8 oz (250 g)",38.02,498.0,250.0,Sports-Nutrition,4.6,0,1
"Solgar, Whey To Go, Whey Protein Powder, Chocolate, 16 oz (455 g)",23.28,563.0,455.0,Sports-Nutrition,4.7,0,1
"Primaforce, Max CLA, 800 mg, 180 Softgels",23.85,469.0,0.8,Sports-Nutrition,4.4,0,1
"Optimum Nutrition, BCAA 1000 Caps, Mega-Size, 500 mg, 400 Capsules",64.37,3971.0,0.5,Sports-Nutrition,4.6,0,1
"Muscletech, Performance Series, CELL-TECH, The Most Powerful Creatine Formula, Fruit Punch, 6.00 lb (2.72 kg)",67.83,453.0,2720.0,Sports-Nutrition,4.6,0,1
"Sports Research, Whey Protein Isolate, Dutch Chocolate, 5 lbs (2.27 kg)",88.18,303.0,2270.0,Sports-Nutrition,4.7,0,1
"California Gold Nutrition, SUPERFOODS - Organic Beet Powder, 8.5 oz (240 g)",27.14,495.0,240.0,Sports-Nutrition,4.5,0,1
"Almased USA, Almased, 17.6 oz (500 g)",48.23,341.0,500.0,Sports-Nutrition,4.2,0,1
"MusclePharm, Combat 100% Whey Protein, Strawberry, 5 lbs (2269 g)",90.44,893.0,2269.0,Sports-Nutrition,4.4,0,1
"Now Foods, Sports, L-Glutamine Powder, 1 lbs (454 g)",32.21,504.0,454.0,Sports-Nutrition,4.7,0,1
"Optimum Nutrition, Gold Standard 100% Casein, Chocolate Supreme, 2 lbs (909 g)",67.72,696.0,909.0,Sports-Nutrition,4.6,0,1
"Sunwarrior, Collagen Building Protein Peptides, Natural, 17.6 oz (500 g)",52.69,230.0,500.0,Sports-Nutrition,4.3,0,1
"Xtend, The Original 7G BCAA, Mango Madness, 2.78 lb (1.26 kg)",90.44,3786.0,1260.0,Sports-Nutrition,4.6,0,1
"One Brands, ONE Bar, Maple Glazed Doughnut, 12 Bars, 2.12 oz (60 g) Each",37.83,595.0,60.0,Sports-Nutrition,4.2,0,1
"Sunwarrior, Collagen Building Protein Peptides with Hyaluronic Acid and Biotin, Tahitian Vanilla, 17.6 oz (500 g)",52.69,343.0,500.0,Sports-Nutrition,4.3,0,1
"MusclePharm, Essentials, CLA, 1,000 mg, 180 Softgels",37.67,1126.0,0.0,Sports-Nutrition,4.4,0,1
"One Brands, ONE Bar, Chocolate Brownie, 12 Bars, 2.12 oz (60 g) Each",37.83,729.0,60.0,Sports-Nutrition,4.3,0,1
"Atkins, Chocolate Chip Granola Bar, 5 Bars, 1.69 oz (48 g) Each",17.88,461.0,48.0,Sports-Nutrition,4.1,0,1
"Quest Nutrition, Protein Bar, S'mores, 12 Bars, 2.12 (60 g) Each",48.36,727.0,60.0,Sports-Nutrition,4.3,0,1
"Atkins, Snack, Protein Cookies, Peanut Butter, 4 Cookies, 1.38 oz (39 g) Each",12.73,114.0,39.0,Sports-Nutrition,4.4,0,1
"Sports Research, Keto Plus, GO BHB +, Raspberry Lemonade, 11.2 oz (318 g)",59.7,131.0,318.0,Sports-Nutrition,4.5,0,1
"Sports Research, Blueberry Concentrate, 800 mg, 60 Softgels",27.08,381.0,0.8,Sports-Nutrition,4.6,0,1
"Xtend, The Original 7G BCAA, Strawberry Kiwi Splash, 14.8 oz (420 g)",37.67,703.0,420.0,Sports-Nutrition,4.6,0,1
"JNX Sports, The Ripper, Fat Burner, Razor Lime, 5.3 oz (150 g)",42.2,485.0,150.0,Sports-Nutrition,4.3,0,1
"Sports Research, SUPERBA 2 Antarctic Krill Oil with Astaxanthin, 500 mg, 120 Softgels",42.27,424.0,0.5,Sports-Nutrition,4.7,0,1
"Now Foods, L-Carnitine, 250 mg, 60 Veg Capsules",13.42,1293.0,0.25,Sports-Nutrition,4.6,0,1
"Sports Research, Astaxanthin, Triple Strength, 12 mg, 60 Veggie Softgels",35.96,213.0,0.012,Sports-Nutrition,4.5,0,1
"MET-Rx, Big 100, Meal Replacement Bar, Super Cookie Crunch, 9 Bars, 3.52 oz (100 g) Each",36.12,244.0,100.0,Sports-Nutrition,4.6,0,1
"OOH Snap!, Crispy Protein Bar, Caramel Pretzel, 7 Bars, 1.62 oz (46 g) Each",21.95,312.0,46.0,Sports-Nutrition,4.6,0,1
"Sunwarrior, Protein Classic Plus, Chocolate, 1.65 lb (750 g)",54.26,320.0,750.0,Sports-Nutrition,4.3,0,1
"Solgar, L-Arginine, Free Form, 500 mg, 250 Vegetable Capsules",42.49,236.0,0.5,Sports-Nutrition,4.8,0,1
"BNRG, Power Crunch Protein Energy Bar, Chocolate Mint, 12 Bars, 1.4 oz (40 g) Each",31.0,343.0,40.0,Sports-Nutrition,4.5,0,1
"ALLMAX Nutrition, Glutamine, 2.20 lbs (1,000 g)",57.64,498.0,0.0,Sports-Nutrition,4.6,0,1
"California Gold Nutrition, L-Carnitine Fumarate, European Sourced, Alfasigma, 885 mg, 60 Veggie Caps",30.15,279.0,0.885,Sports-Nutrition,4.5,0,1
"JNX Sports, The Ripper, Fat Burner, Raspberry Lemonade, 5.3 oz (150 g)",42.2,696.0,150.0,Sports-Nutrition,4.3,0,1
"Primaforce, Max CLA, 800 mg, 180 Softgels",23.85,469.0,0.8,Sports-Nutrition,4.4,0,1
"Optimum Nutrition, BCAA 1000 Caps, Mega-Size, 500 mg, 400 Capsules",64.37,3971.0,0.5,Sports-Nutrition,4.6,0,1
"Muscletech, Performance Series, CELL-TECH, The Most Powerful Creatine Formula, Fruit Punch, 6.00 lb (2.72 kg)",67.83,453.0,2720.0,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, Gold AllWhey, Premium Whey Protein, Chocolate, 5 lbs (2.27 kg)",90.44,1047.0,2270.0,Sports-Nutrition,4.6,0,1
"NutraBio Labs, Intra Blast, Intra Workout Amino Fuel, Tropical Fruit Punch, 1.6 lb (717 g)",60.29,263.0,717.0,Sports-Nutrition,4.5,0,1
"MusclePharm, Combat Protein Powder, Triple Berry, 4 lbs (1814 g)",75.36,227.0,1814.0,Sports-Nutrition,4.3,0,1
"Natrol, Tonalin CLA, 1,200 mg, 90 Softgels",30.14,1178.0,0.2,Sports-Nutrition,4.1,0,1
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Vanilla, 1.04 lb (472.5 g)",60.24,165.0,472.5,Sports-Nutrition,4.5,0,1
"JYM Supplement Science, High-Performance Pre-Workout, Tangerine, 17.9 oz (508 g)",51.54,96.0,508.0,Sports-Nutrition,4.6,0,1
"Clif Bar, Energy Bar, Chocolate Brownie, 12 Bars, 2.40 oz (68 g) Each",30.18,253.0,68.0,Sports-Nutrition,4.5,0,1
"Optimum Nutrition, Gold Standard 100% Whey, Banana Cream, 2 lb (907 g)",62.52,1887.0,907.0,Sports-Nutrition,4.6,0,1
"Optimum Nutrition, Gold Standard 100% Whey, Mocha Cappuccino, 5 lb (2.27 kg)",112.27,1810.0,2270.0,Sports-Nutrition,4.6,0,1
"Gaspari Nutrition, Proven EAAs with 9 Essential Amino Acids, Guava Nectarine, 13.75 oz (390 g)",49.74,117.0,390.0,Sports-Nutrition,4.6,0,1
"Sports Research, MCT Oil, 1,000 mg, 120 Softgels",17.56,313.0,0.0,Sports-Nutrition,4.7,0,1
"Muscletech, Performance Series, CELL-TECH, The Most Powerful Creatine Formula, Fruit Punch, 3.00 lbs (1.36 kg)",45.21,453.0,1360.0,Sports-Nutrition,4.6,0,1
"Purely Inspired, Organic Protein, Plant-Based Nutrition, French Vanilla, 1.50 lbs (680 g)",30.14,441.0,680.0,Sports-Nutrition,4.2,0,1
"RSP Nutrition, L-Carnitine, Weight Management, Berry, 3,000 mg, 16 fl oz (473 ml)",24.72,1208.0,0.0,Sports-Nutrition,4.8,0,1
"NutraBio Labs, PRE-Workout, Stim-Free, Dragonfruit Candy,  1.3 lb (573 g)",60.29,73.0,573.0,Sports-Nutrition,4.4,0,1
"Xtend, The Original 7G BCAA, Tropic Thunder, 2.78 lb (1.26 kg)",90.44,1049.0,1260.0,Sports-Nutrition,4.7,0,1
"Quest Nutrition, Hero Protein Bar, Crispy Chocolate Caramel Pecan, 12 Bars, 2.12 oz (60 g) Each",48.36,72.0,60.0,Sports-Nutrition,4.6,0,1
"Now Foods, Sports, L-Arginine Powder, 1 lb (454 g)",35.8,925.0,454.0,Sports-Nutrition,4.2,0,1
"Trace Minerals Research, Max Hydrate Immunity, Effervescent Tablets, Lemon Lime, 1.59 oz (45 g)",7.52,194.0,45.0,Sports-Nutrition,4.6,0,1
"California Gold Nutrition, HydrationUP, Electrolyte Drink Mix Powder, Citrus, 8 oz (227 g)",25.63,1119.0,227.0,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, AllWhey Classic, 100% Whey Protein, Strawberry, 5 lbs (2.27 kg)",75.36,690.0,2270.0,Sports-Nutrition,4.4,0,1
"BNRG, Power Crunch Protein Energy Bar, Chocolate Coconut, 12 Bars, 1.4 oz (40 g) Each",31.0,51.0,40.0,Sports-Nutrition,4.7,0,1
"Now Foods, Sports, Beta-Alanine, Endurance, 750 mg, 120 Veg Capsules",26.84,469.0,0.75,Sports-Nutrition,4.6,0,1
"One Brands, ONE Bar, Cinnamon Roll, 12 Bars, 2.12 oz (60 g) Each",37.67,492.0,60.0,Sports-Nutrition,4.3,0,1
"EFX Sports, Karbolyn Fuel, Neutral, 4.3 lbs (1950 g)",75.36,383.0,1950.0,Sports-Nutrition,4.6,0,1
"Universal Nutrition, HI Protein Bar, Chocolate Peanut Butter, 16 Bars, 3 oz (85 g) Each",56.38,187.0,85.0,Sports-Nutrition,4.4,0,1
"Nature's Way, Beet Root, 500 mg, 320 Vegan Capsules",29.28,587.0,0.5,Sports-Nutrition,4.5,0,1
"Clif Bar, Energy Bar, Crunchy Peanut Butter, 12 Bars, 2.40 oz (68 g) Each",30.11,200.0,68.0,Sports-Nutrition,4.5,0,1
"Sunwarrior, Classic Plus Protein, Organic Plant Based, Vanilla, 1.65 lb (750 g)",54.26,220.0,750.0,Sports-Nutrition,4.4,0,1
"Optimum Nutrition, Protein Almonds, Dark Chocolate Truffle, 12 Packets, 1.5 oz (43 g) Each",44.35,377.0,43.0,Sports-Nutrition,4.6,0,1
"Think !, Protein+ 150 Calorie Bars, Salted Caramel, 10 Bars, 1.41 oz (40 g) Each",21.17,418.0,40.0,Sports-Nutrition,4.2,0,1
"Clif Bar, Energy Bar, Chocolate Brownie, 12 Bars, 2.40 oz (68 g) Each",30.18,253.0,68.0,Sports-Nutrition,4.5,0,1
"Optimum Nutrition, Gold Standard 100% Whey, Mocha Cappuccino, 5 lb (2.27 kg)",112.27,1810.0,2270.0,Sports-Nutrition,4.6,0,1
"Gaspari Nutrition, Proven EAAs with 9 Essential Amino Acids, Guava Nectarine, 13.75 oz (390 g)",49.74,117.0,390.0,Sports-Nutrition,4.6,0,1
"Sports Research, MCT Oil, 1,000 mg, 120 Softgels",17.56,313.0,0.0,Sports-Nutrition,4.7,0,1
"Muscletech, Performance Series, CELL-TECH, The Most Powerful Creatine Formula, Fruit Punch, 3.00 lbs (1.36 kg)",45.21,453.0,1360.0,Sports-Nutrition,4.6,0,1
"Purely Inspired, Organic Protein, Plant-Based Nutrition, French Vanilla, 1.50 lbs (680 g)",30.14,441.0,680.0,Sports-Nutrition,4.2,0,1
"RSP Nutrition, L-Carnitine, Weight Management, Berry, 3,000 mg, 16 fl oz (473 ml)",24.72,1208.0,0.0,Sports-Nutrition,4.8,0,1
"NutraBio Labs, PRE-Workout, Stim-Free, Dragonfruit Candy,  1.3 lb (573 g)",60.29,73.0,573.0,Sports-Nutrition,4.4,0,1
"Quest Nutrition, Hero Protein Bar, Crispy Chocolate Caramel Pecan, 12 Bars, 2.12 oz (60 g) Each",48.36,72.0,60.0,Sports-Nutrition,4.6,0,1
"Now Foods, Sports, L-Arginine Powder, 1 lb (454 g)",35.8,925.0,454.0,Sports-Nutrition,4.2,0,1
"Trace Minerals Research, Max Hydrate Immunity, Effervescent Tablets, Lemon Lime, 1.59 oz (45 g)",7.52,194.0,45.0,Sports-Nutrition,4.6,0,1
"California Gold Nutrition, HydrationUP, Electrolyte Drink Mix Powder, Citrus, 8 oz (227 g)",25.63,1119.0,227.0,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, AllWhey Classic, 100% Whey Protein, Strawberry, 5 lbs (2.27 kg)",75.36,690.0,2270.0,Sports-Nutrition,4.4,0,1
"BNRG, Power Crunch Protein Energy Bar, Chocolate Coconut, 12 Bars, 1.4 oz (40 g) Each",31.0,51.0,40.0,Sports-Nutrition,4.7,0,1
"Now Foods, Sports, Beta-Alanine, Endurance, 750 mg, 120 Veg Capsules",26.84,469.0,0.75,Sports-Nutrition,4.6,0,1
"One Brands, ONE Bar, Cinnamon Roll, 12 Bars, 2.12 oz (60 g) Each",37.67,492.0,60.0,Sports-Nutrition,4.3,0,1
"Universal Nutrition, HI Protein Bar, Chocolate Peanut Butter, 16 Bars, 3 oz (85 g) Each",56.38,187.0,85.0,Sports-Nutrition,4.4,0,1
"Nature's Way, Beet Root, 500 mg, 320 Vegan Capsules",29.28,587.0,0.5,Sports-Nutrition,4.5,0,1
"Clif Bar, Energy Bar, Crunchy Peanut Butter, 12 Bars, 2.40 oz (68 g) Each",30.11,200.0,68.0,Sports-Nutrition,4.5,0,1
"Sunwarrior, Classic Plus Protein, Organic Plant Based, Vanilla, 1.65 lb (750 g)",54.26,220.0,750.0,Sports-Nutrition,4.4,0,1
"Optimum Nutrition, Protein Almonds, Dark Chocolate Truffle, 12 Packets, 1.5 oz (43 g) Each",44.35,377.0,43.0,Sports-Nutrition,4.6,0,1
"Think !, Protein+ 150 Calorie Bars, Salted Caramel, 10 Bars, 1.41 oz (40 g) Each",21.17,418.0,40.0,Sports-Nutrition,4.2,0,1
"JNX Sports, The Ripper, Fat Burner, Blood Orange, 5.3 oz (150 g)",42.2,175.0,150.0,Sports-Nutrition,4.5,0,1
"Dymatize Nutrition, Athlete’s Whey, Vanilla Shake,  1.75 lb (792 g)",31.42,87.0,792.0,Sports-Nutrition,4.6,0,1
"Garden of Life, Sport, Certified Grass Fed Whey, Vanilla, 22.57 oz (640 g)",61.69,100.0,640.0,Sports-Nutrition,4.7,0,1
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Chocolate Coconut Almond, 12 Bars, 1.94 oz (55 g) Each",55.79,110.0,55.0,Sports-Nutrition,4.3,0,1
"RSP Nutrition, TrueFit, Grass-Fed Whey Protein Shake with Fruits & Veggies, Chocolate, 1.7 oz (49 g)",4.82,955.0,49.0,Sports-Nutrition,4.6,0,1
"Gaspari Nutrition, Glutamine, Unflavored, 10.58 oz (300 g)",25.31,89.0,300.0,Sports-Nutrition,4.6,0,1
"Pure Protein, 100% Whey Protein, Vanilla Cream, 1 lb (453 g)",21.41,354.0,453.0,Sports-Nutrition,4.4,0,1
"ProSupps, Vanish, L-Carnitine 3000 Liquid Shots, Berry, 3,000 mg, 16 fl oz (473 ml)",31.64,343.0,0.0,Sports-Nutrition,4.6,0,1
"Quest Nutrition, Protein Cookie, Peanut Butter, 12 Pack, 2.04 oz (58 g) Each",44.26,378.0,58.0,Sports-Nutrition,4.3,0,1
"Grenade, Carb Killa Protein Spread, Milk Chocolate, 12.7 oz (360 g)",14.14,481.0,360.0,Sports-Nutrition,4.5,0,1
"Sports Research, SUPERBA 2 Antarctic Krill Oil with Astaxanthin, 1,000 mg, 30 Softgels",24.17,3541.0,0.0,Sports-Nutrition,4.5,0,1
"Sierra Fit, BCAA & Electrolytes, 7G BCAAs, Watermelon, 15.34 oz (435 g)",30.15,231.0,435.0,Sports-Nutrition,4.6,0,1
"Sports Research, Evening Primrose, 1,300 mg, 30 Softgels",10.76,2524.0,0.3,Sports-Nutrition,4.7,0,1
"EVLution Nutrition, BeetMode, Concentrated Beet Crystals, Black Cherry, 6.88 oz (195 g)",33.89,153.0,195.0,Sports-Nutrition,4.7,0,1
"MRM, Veggie Elite, Performance Protein, Chocolate Mocha, 2.45 lb (1,110 g)",47.93,625.0,110.0,Sports-Nutrition,4.2,0,1
"Nutrex Research, EAA+ Hydration, Apple Pear, 13.8 oz (390 g)",36.16,20.0,390.0,Sports-Nutrition,4.8,0,1
"Now Foods, Sports, Effer-Hydrate, Mixed Berry, 10 Tablets, 1.8 oz (51 g)",6.97,129.0,51.0,Sports-Nutrition,4.5,0,1
"Quest Nutrition, Protein Bar, Oatmeal Chocolate Chip, 12 Bars, 2.12 oz (60 g) Each",48.36,294.0,60.0,Sports-Nutrition,4.0,0,1
"Dymatize Nutrition, ALL9AMINO, Juicy Watermelon, 15.87 oz (450 g)",49.47,239.0,450.0,Sports-Nutrition,4.5,0,1
"One Brands, ONE Bar, Chocolate Chip Cookie Dough, 12 Bars, 2.12 oz (60 g) Each",37.73,450.0,60.0,Sports-Nutrition,4.3,0,1
"Sunfood, Organic Beet Powder, 8 oz (227 g)",23.29,97.0,227.0,Sports-Nutrition,4.5,0,1
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Chocolate, 1.04 lb (472 g)",60.24,116.0,472.0,Sports-Nutrition,4.6,0,1
"One Brands, ONE Bar, Almond Bliss, 12 Bars, 2.12 oz (60 g) Each",37.78,737.0,60.0,Sports-Nutrition,4.4,0,1
"Cellucor, C4 Ultimate Pre-Workout Performance, Strawberry Watermelon, 11.99 oz (340 g)",60.29,87.0,340.0,Sports-Nutrition,4.5,0,1
"Ultima Replenisher, Electrolyte Supplement, Raspberry, 20 Packets, 0.11 oz (3.2 g) Each",31.64,229.0,3.2,Sports-Nutrition,4.6,0,1
"Thorne Research, EnteroMend, Orange Vanilla Flavored, 5.9 oz (168 g)",66.21,219.0,168.0,Sports-Nutrition,4.7,0,1
"MusclePharm, Assault Energy + Strength, Pre-Workout, Blue Raspberry, 0.76 lbs (345 g)",43.93,242.0,345.0,Sports-Nutrition,4.6,0,1
"Quest Nutrition, MCT Oil Powder, 16 oz (454 g)",46.08,213.0,454.0,Sports-Nutrition,4.7,0,1
"Now Foods, Sports, Amino-9 Essentials Powder, 11.64 oz (330 g)",39.38,174.0,330.0,Sports-Nutrition,4.1,0,1
"Six Star, Pro Nutrition, Casein Protein, Elite Series, Triple Chocolate, 2 lbs (907 g)",33.05,309.0,907.0,Sports-Nutrition,4.5,0,1
"ALLMAX Nutrition, Creatine 3000, 3,000 mg, 150 Capsules",24.11,64.0,0.0,Sports-Nutrition,4.8,0,1
"One Brands, ONE Bar, Peanut Butter Cup, 12 Bars, 2.12 oz (60 g) Each",37.75,199.0,60.0,Sports-Nutrition,4.3,0,1
"NutraBio Labs, Intra Blast, Intra Workout Amino Fuel, Grape Berry Crush, 1.6 lb (722 g)",60.29,66.0,722.0,Sports-Nutrition,4.8,0,1
"Optimum Nutrition, Gold Standard 100% Whey, Cookies and Cream, 1.84 lbs (837 g)",58.96,1425.0,837.0,Sports-Nutrition,4.4,0,1
"Muscletech, Clear Muscle Next Gen, Performance & Recovery Amplifier, 1000 mg , 84 Liquid Softgels",64.69,165.0,1.0,Sports-Nutrition,4.6,0,1
"Dymatize Nutrition, ISO100 Hydrolyzed, 100% Whey Protein Isolate, Cocoa Pebbles, 5 lb (2.3 kg)",129.9,377.0,2300.0,Sports-Nutrition,4.7,0,1
"Lake Avenue Nutrition, Creatine Monohydrate, 750 mg, 240 Veggie Capsules",33.17,121.0,0.75,Sports-Nutrition,4.6,0,1
"Optimum Nutrition, Gold Standard 100% Whey, French Vanilla Crème, 5 lbs (2.27 kg)",112.27,717.0,2270.0,Sports-Nutrition,4.6,0,1
"Thorne Research, MediClear, 30.1 oz (854 g)",96.49,100.0,854.0,Sports-Nutrition,4.6,0,1
"Bob's Red Mill, Soy Protein Powder, 14 oz (396 g)",12.89,361.0,396.0,Sports-Nutrition,4.5,0,1
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Strawberry Lemonade, 1.13 lbs (513 g)",60.24,80.0,513.0,Sports-Nutrition,4.7,0,1
"Sports Research, Multi Collagen Complex, Chocolate, 1.03 lb (465 g)",41.64,199.0,465.0,Sports-Nutrition,4.8,0,1
"Dymatize Nutrition, ISO100 Hydrolyzed, 100% Whey Protein Isolate, Gourmet Vanilla, 5 lbs (2.3 kg)",129.9,1807.0,2300.0,Sports-Nutrition,4.5,0,1
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Chocolate Covered Cherry, 12 Bars, 1.9 oz (55 g) Each",55.79,98.0,55.0,Sports-Nutrition,4.4,0,1
"Quest Nutrition, Protein Bar, Birthday Cake, 12 Pack, 2.12 oz (60 g) Each",48.36,558.0,60.0,Sports-Nutrition,4.4,0,1
"Sunwarrior, Collagen Building Protein Peptides, Chocolate Fudge, 17.6 oz (500 g)",52.69,192.0,500.0,Sports-Nutrition,4.3,0,1
"Sierra Fit, Keto Shake, Vanilla Flavor, 1.27 lbs (578 g)",37.69,523.0,578.0,Sports-Nutrition,4.2,0,1
"Julian Bakery, Paleo Protein, Grass-Fed Beef Protein, Double Chocolate, 2 lbs (907 g)",61.01,131.0,907.0,Sports-Nutrition,4.7,0,1
"Pure Protein, Protein Bars, Marshmallow Crispy Treat, 6 Bars, 1.76 oz (50 g) Each",14.86,37.0,50.0,Sports-Nutrition,4.2,0,1
"Optimum Nutrition, Gold Standard 100% Isolate, Chocolate Bliss, 3 lb (1.36 kg)",98.43,253.0,1360.0,Sports-Nutrition,4.6,0,1
"Xtend, The Original 7G BCAA, Smash Apple, 14.8 oz (420 g)",37.67,1071.0,420.0,Sports-Nutrition,4.4,0,1
